,Supp Name,Score,Supplier Name,Sanctioned and Country Code,Sanctioned Name,Country Code
19151,"('Institute Giprostroymost - Saint-Petersburgg', ('SHEN ZHONG INTERNATIONAL SHIPPING', 'DPR0192'))",31.0,Institute Giprostroymost - Saint-Petersburgg,"('SHEN ZHONG INTERNATIONAL SHIPPING', 'DPR0192')",SHEN ZHONG INTERNATIONAL SHIPPING,DPR0192
19152,"('Institute Giprostroymost - Saint-Petersburgg', ('SINGWANG ECONOMICS AND TRADING GENERAL CORPORATION', 'DPR0193'))",26.0,Institute Giprostroymost - Saint-Petersburgg,"('SINGWANG ECONOMICS AND TRADING GENERAL CORPORATION', 'DPR0193')",SINGWANG ECONOMICS AND TRADING GENERAL CORPORATION,DPR0193
19153,"('Institute Giprostroymost - Saint-Petersburgg', (""STRATEGIC ROCKET FORCE OF THE KOREAN PEOPLE'S ARMY"", 'DPR0194'))",29.0,Institute Giprostroymost - Saint-Petersburgg,"(""STRATEGIC ROCKET FORCE OF THE KOREAN PEOPLE'S ARMY"", 'DPR0194')",STRATEGIC ROCKET FORCE OF THE KOREAN PEOPLE'S ARMY,DPR0194
19154,"('Institute Giprostroymost - Saint-Petersburgg', ('Strategic Force', 'DPR0194'))",29.0,Institute Giprostroymost - Saint-Petersburgg,"('Strategic Force', 'DPR0194')",Strategic Force,DPR0194
19155,"('Institute Giprostroymost - Saint-Petersburgg', ('Strategic Forces', 'DPR0194'))",29.0,Institute Giprostroymost - Saint-Petersburgg,"('Strategic Forces', 'DPR0194')",Strategic Forces,DPR0194
19156,"('Institute Giprostroymost - Saint-Petersburgg', ('Strategic Rocket Force', 'DPR0194'))",29.0,Institute Giprostroymost - Saint-Petersburgg,"('Strategic Rocket Force', 'DPR0194')",Strategic Rocket Force,DPR0194
19157,"('Institute Giprostroymost - Saint-Petersburgg', ('Strategic Rocket Force Command of KPA', 'DPR0194'))",26.0,Institute Giprostroymost - Saint-Petersburgg,"('Strategic Rocket Force Command of KPA', 'DPR0194')",Strategic Rocket Force Command of KPA,DPR0194
19158,"('Institute Giprostroymost - Saint-Petersburgg', ('TANCHON COMMERCIAL BANK', 'DPR0195'))",22.0,Institute Giprostroymost - Saint-Petersburgg,"('TANCHON COMMERCIAL BANK', 'DPR0195')",TANCHON COMMERCIAL BANK,DPR0195
19159,"('Institute Giprostroymost - Saint-Petersburgg', ('CHANGGWANG CREDIT BANK', 'DPR0195'))",19.0,Institute Giprostroymost - Saint-Petersburgg,"('CHANGGWANG CREDIT BANK', 'DPR0195')",CHANGGWANG CREDIT BANK,DPR0195
19160,"('Institute Giprostroymost - Saint-Petersburgg', ('KOREA CHANGGWANG CREDIT BANK', 'DPR0195'))",18.0,Institute Giprostroymost - Saint-Petersburgg,"('KOREA CHANGGWANG CREDIT BANK', 'DPR0195')",KOREA CHANGGWANG CREDIT BANK,DPR0195
19161,"('Institute Giprostroymost - Saint-Petersburgg', ('TOSONG TECHNOLOGY TRADING CORPORATION', 'DPR0196'))",25.0,Institute Giprostroymost - Saint-Petersburgg,"('TOSONG TECHNOLOGY TRADING CORPORATION', 'DPR0196')",TOSONG TECHNOLOGY TRADING CORPORATION,DPR0196
19162,"('Institute Giprostroymost - Saint-Petersburgg', ('WEIHAI WORLD-SHIPPING FREIGHT', 'DPR0197'))",27.0,Institute Giprostroymost - Saint-Petersburgg,"('WEIHAI WORLD-SHIPPING FREIGHT', 'DPR0197')",WEIHAI WORLD-SHIPPING FREIGHT,DPR0197
19163,"('Institute Giprostroymost - Saint-Petersburgg', ('YUK TUNG ENERGY PTE LTD', 'DPR0198'))",25.0,Institute Giprostroymost - Saint-Petersburgg,"('YUK TUNG ENERGY PTE LTD', 'DPR0198')",YUK TUNG ENERGY PTE LTD,DPR0198
19164,"('Institute Giprostroymost - Saint-Petersburgg', ('ADF (Allied Democratic Forces)', 'DRC0015'))",18.0,Institute Giprostroymost - Saint-Petersburgg,"('ADF (Allied Democratic Forces)', 'DRC0015')",ADF (Allied Democratic Forces),DRC0015
19165,"('Institute Giprostroymost - Saint-Petersburgg', ('ADF/NALU', 'DRC0015'))",12.0,Institute Giprostroymost - Saint-Petersburgg,"('ADF/NALU', 'DRC0015')",ADF/NALU,DRC0015
19166,"('Institute Giprostroymost - Saint-Petersburgg', ('Allied Democratic Forces', 'DRC0015'))",19.0,Institute Giprostroymost - Saint-Petersburgg,"('Allied Democratic Forces', 'DRC0015')",Allied Democratic Forces,DRC0015
19167,"('Institute Giprostroymost - Saint-Petersburgg', (""Forces Democratiques Alliees-Armee Nationale de Liberation de l'Ouganda"", 'DRC0015'))",23.0,Institute Giprostroymost - Saint-Petersburgg,"(""Forces Democratiques Alliees-Armee Nationale de Liberation de l'Ouganda"", 'DRC0015')",Forces Democratiques Alliees-Armee Nationale de Liberation de l'Ouganda,DRC0015
19168,"('Institute Giprostroymost - Saint-Petersburgg', ('NALU', 'DRC0015'))",9.0,Institute Giprostroymost - Saint-Petersburgg,"('NALU', 'DRC0015')",NALU,DRC0015
19169,"('Institute Giprostroymost - Saint-Petersburgg', ('BUTEMBO AIRLINES', 'DRC0016'))",32.0,Institute Giprostroymost - Saint-Petersburgg,"('BUTEMBO AIRLINES', 'DRC0016')",BUTEMBO AIRLINES,DRC0016
19170,"('Institute Giprostroymost - Saint-Petersburgg', ('BAL', 'DRC0016'))",9.0,Institute Giprostroymost - Saint-Petersburgg,"('BAL', 'DRC0016')",BAL,DRC0016
19171,"('Institute Giprostroymost - Saint-Petersburgg', ('COMPAGNIE AERIENNE DES GRANDS LACS (CAGL)', 'DRC0017'))",28.0,Institute Giprostroymost - Saint-Petersburgg,"('COMPAGNIE AERIENNE DES GRANDS LACS (CAGL)', 'DRC0017')",COMPAGNIE AERIENNE DES GRANDS LACS (CAGL),DRC0017
19172,"('Institute Giprostroymost - Saint-Petersburgg', ('CAGL', 'DRC0017'))",5.000000000000004,Institute Giprostroymost - Saint-Petersburgg,"('CAGL', 'DRC0017')",CAGL,DRC0017
19173,"('Institute Giprostroymost - Saint-Petersburgg', ('GREAT LAKES BUSINESS COMPANY (GLBC)', 'DRC0017'))",16.0,Institute Giprostroymost - Saint-Petersburgg,"('GREAT LAKES BUSINESS COMPANY (GLBC)', 'DRC0017')",GREAT LAKES BUSINESS COMPANY (GLBC),DRC0017
19174,"('Institute Giprostroymost - Saint-Petersburgg', ('CONGOMET TRADING HOUSE', 'DRC0018'))",26.0,Institute Giprostroymost - Saint-Petersburgg,"('CONGOMET TRADING HOUSE', 'DRC0018')",CONGOMET TRADING HOUSE,DRC0018
19175,"('Institute Giprostroymost - Saint-Petersburgg', ('FORCES DEMOCRATIQUES DE LIBERATION DU RWANDA (FDLR)', 'DRC0019'))",29.0,Institute Giprostroymost - Saint-Petersburgg,"('FORCES DEMOCRATIQUES DE LIBERATION DU RWANDA (FDLR)', 'DRC0019')",FORCES DEMOCRATIQUES DE LIBERATION DU RWANDA (FDLR),DRC0019
19176,"('Institute Giprostroymost - Saint-Petersburgg', ('Combatant Force for the Liberation of Rwanda', 'DRC0019'))",24.0,Institute Giprostroymost - Saint-Petersburgg,"('Combatant Force for the Liberation of Rwanda', 'DRC0019')",Combatant Force for the Liberation of Rwanda,DRC0019
19177,"('Institute Giprostroymost - Saint-Petersburgg', ('FDLR', 'DRC0019'))",5.0,Institute Giprostroymost - Saint-Petersburgg,"('FDLR', 'DRC0019')",FDLR,DRC0019
19178,"('Institute Giprostroymost - Saint-Petersburgg', ('FOCA', 'DRC0019'))",9.0,Institute Giprostroymost - Saint-Petersburgg,"('FOCA', 'DRC0019')",FOCA,DRC0019
19179,"('Institute Giprostroymost - Saint-Petersburgg', ('Force Combattante Abacunguzi', 'DRC0019'))",26.0,Institute Giprostroymost - Saint-Petersburgg,"('Force Combattante Abacunguzi', 'DRC0019')",Force Combattante Abacunguzi,DRC0019
19180,"('Institute Giprostroymost - Saint-Petersburgg', ('M23', 'DRC0020'))",5.0,Institute Giprostroymost - Saint-Petersburgg,"('M23', 'DRC0020')",M23,DRC0020
19181,"('Institute Giprostroymost - Saint-Petersburgg', ('Mouvement du 23 mars', 'DRC0020'))",30.0,Institute Giprostroymost - Saint-Petersburgg,"('Mouvement du 23 mars', 'DRC0020')",Mouvement du 23 mars,DRC0020
19182,"('Institute Giprostroymost - Saint-Petersburgg', ('MACHANGA LTD', 'DRC0021'))",12.0,Institute Giprostroymost - Saint-Petersburgg,"('MACHANGA LTD', 'DRC0021')",MACHANGA LTD,DRC0021
19183,"('Institute Giprostroymost - Saint-Petersburgg', ('TOUS POUR LA PAIX ET LE DEVELOPPEMENT (NGO)', 'DRC0022'))",30.0,Institute Giprostroymost - Saint-Petersburgg,"('TOUS POUR LA PAIX ET LE DEVELOPPEMENT (NGO)', 'DRC0022')",TOUS POUR LA PAIX ET LE DEVELOPPEMENT (NGO),DRC0022
19184,"('Institute Giprostroymost - Saint-Petersburgg', ('TPD', 'DRC0022'))",9.0,Institute Giprostroymost - Saint-Petersburgg,"('TPD', 'DRC0022')",TPD,DRC0022
19185,"('Institute Giprostroymost - Saint-Petersburgg', ('UGANDA COMMERCIAL IMPEX (UCI) LTD', 'DRC0023'))",27.0,Institute Giprostroymost - Saint-Petersburgg,"('UGANDA COMMERCIAL IMPEX (UCI) LTD', 'DRC0023')",UGANDA COMMERCIAL IMPEX (UCI) LTD,DRC0023
19186,"('Institute Giprostroymost - Saint-Petersburgg', ('Ministry of State Security Bureau 7', 'GHR0048'))",40.0,Institute Giprostroymost - Saint-Petersburgg,"('Ministry of State Security Bureau 7', 'GHR0048')",Ministry of State Security Bureau 7,GHR0048
19187,"('Institute Giprostroymost - Saint-Petersburgg', ('Farm Guidance Bureau', 'GHR0048'))",23.0,Institute Giprostroymost - Saint-Petersburgg,"('Farm Guidance Bureau', 'GHR0048')",Farm Guidance Bureau,GHR0048
19188,"('Institute Giprostroymost - Saint-Petersburgg', ('Farming Bureau', 'GHR0048'))",26.0,Institute Giprostroymost - Saint-Petersburgg,"('Farming Bureau', 'GHR0048')",Farming Bureau,GHR0048
19189,"('Institute Giprostroymost - Saint-Petersburgg', ('Prison Bureau', 'GHR0048'))",23.0,Institute Giprostroymost - Saint-Petersburgg,"('Prison Bureau', 'GHR0048')",Prison Bureau,GHR0048
19190,"('Institute Giprostroymost - Saint-Petersburgg', (""Ministry of People's Security Correctional (MPS) Bureau"", 'GHR0049'))",34.0,Institute Giprostroymost - Saint-Petersburgg,"(""Ministry of People's Security Correctional (MPS) Bureau"", 'GHR0049')",Ministry of People's Security Correctional (MPS) Bureau,GHR0049
19191,"('Institute Giprostroymost - Saint-Petersburgg', (""Ministry of People's Security Correctional Management Bureau"", 'GHR0049'))",34.0,Institute Giprostroymost - Saint-Petersburgg,"(""Ministry of People's Security Correctional Management Bureau"", 'GHR0049')",Ministry of People's Security Correctional Management Bureau,GHR0049
19192,"('Institute Giprostroymost - Saint-Petersburgg', (""Ministry of People's Security Prison Bureau"", 'GHR0049'))",39.0,Institute Giprostroymost - Saint-Petersburgg,"(""Ministry of People's Security Prison Bureau"", 'GHR0049')",Ministry of People's Security Prison Bureau,GHR0049
19193,"('Institute Giprostroymost - Saint-Petersburgg', ('Ministry of Public Security Correctional Bureau', 'GHR0049'))",32.0,Institute Giprostroymost - Saint-Petersburgg,"('Ministry of Public Security Correctional Bureau', 'GHR0049')",Ministry of Public Security Correctional Bureau,GHR0049
19194,"('Institute Giprostroymost - Saint-Petersburgg', ('Ministry of Public Security Correctional Management Bureau', 'GHR0049'))",33.0,Institute Giprostroymost - Saint-Petersburgg,"('Ministry of Public Security Correctional Management Bureau', 'GHR0049')",Ministry of Public Security Correctional Management Bureau,GHR0049
19195,"('Institute Giprostroymost - Saint-Petersburgg', ('Ministry of Public Security Prison Bureau', 'GHR0049'))",44.0,Institute Giprostroymost - Saint-Petersburgg,"('Ministry of Public Security Prison Bureau', 'GHR0049')",Ministry of Public Security Prison Bureau,GHR0049
19196,"('Institute Giprostroymost - Saint-Petersburgg', ('Terek Special Rapid Response Unit', 'GHR0066'))",38.0,Institute Giprostroymost - Saint-Petersburgg,"('Terek Special Rapid Response Unit', 'GHR0066')",Terek Special Rapid Response Unit,GHR0066
19197,"('Institute Giprostroymost - Saint-Petersburgg', ('Rosguardia Chechnya', 'GHR0066'))",20.0,Institute Giprostroymost - Saint-Petersburgg,"('Rosguardia Chechnya', 'GHR0066')",Rosguardia Chechnya,GHR0066
19198,"('Institute Giprostroymost - Saint-Petersburgg', ('Special Division of First Responders', 'GHR0066'))",32.0,Institute Giprostroymost - Saint-Petersburgg,"('Special Division of First Responders', 'GHR0066')",Special Division of First Responders,GHR0066
19199,"('Institute Giprostroymost - Saint-Petersburgg', ('Special Rapid Response Unit Chechnya', 'GHR0066'))",21.0,Institute Giprostroymost - Saint-Petersburgg,"('Special Rapid Response Unit Chechnya', 'GHR0066')",Special Rapid Response Unit Chechnya,GHR0066
19200,"('Institute Giprostroymost - Saint-Petersburgg', ('Special Response Unit Chechnya', 'GHR0066'))",27.500000000000004,Institute Giprostroymost - Saint-Petersburgg,"('Special Response Unit Chechnya', 'GHR0066')",Special Response Unit Chechnya,GHR0066
19201,"('Institute Giprostroymost - Saint-Petersburgg', ('Xinjiang Production and Construction Corps Public Security Bureau', 'GHR0079'))",27.692307692307693,Institute Giprostroymost - Saint-Petersburgg,"('Xinjiang Production and Construction Corps Public Security Bureau', 'GHR0079')",Xinjiang Production and Construction Corps Public Security Bureau,GHR0079
19202,"('Institute Giprostroymost - Saint-Petersburgg', (""Xinjiang shengchan jianshe bingtuan gong'an ju"", 'GHR0079'))",33.0,Institute Giprostroymost - Saint-Petersburgg,"(""Xinjiang shengchan jianshe bingtuan gong'an ju"", 'GHR0079')",Xinjiang shengchan jianshe bingtuan gong'an ju,GHR0079
19203,"('Institute Giprostroymost - Saint-Petersburgg', ('XPCC PSB', 'GHR0079'))",17.0,Institute Giprostroymost - Saint-Petersburgg,"('XPCC PSB', 'GHR0079')",XPCC PSB,GHR0079
19204,"('Institute Giprostroymost - Saint-Petersburgg', ('Myanmar Economic Holdings Public Company Ltd', 'GHR0080'))",28.0,Institute Giprostroymost - Saint-Petersburgg,"('Myanmar Economic Holdings Public Company Ltd', 'GHR0080')",Myanmar Economic Holdings Public Company Ltd,GHR0080
19205,"('Institute Giprostroymost - Saint-Petersburgg', ('MEHL', 'GHR0080'))",9.0,Institute Giprostroymost - Saint-Petersburgg,"('MEHL', 'GHR0080')",MEHL,GHR0080
19206,"('Institute Giprostroymost - Saint-Petersburgg', ('Myanmar Economic Holdings Limited', 'GHR0080'))",28.0,Institute Giprostroymost - Saint-Petersburgg,"('Myanmar Economic Holdings Limited', 'GHR0080')",Myanmar Economic Holdings Limited,GHR0080
19207,"('Institute Giprostroymost - Saint-Petersburgg', ('Myanmar Economic Corporation', 'GHR0081'))",12.5,Institute Giprostroymost - Saint-Petersburgg,"('Myanmar Economic Corporation', 'GHR0081')",Myanmar Economic Corporation,GHR0081
19208,"('Institute Giprostroymost - Saint-Petersburgg', ('MEC', 'GHR0081'))",9.0,Institute Giprostroymost - Saint-Petersburgg,"('MEC', 'GHR0081')",MEC,GHR0081
19209,"('Institute Giprostroymost - Saint-Petersburgg', ('Cyber Police', 'IHR0001'))",19.0,Institute Giprostroymost - Saint-Petersburgg,"('Cyber Police', 'IHR0001')",Cyber Police,IHR0001
19210,"('Institute Giprostroymost - Saint-Petersburgg', ('CP', 'IHR0001'))",5.0,Institute Giprostroymost - Saint-Petersburgg,"('CP', 'IHR0001')",CP,IHR0001
19211,"('Institute Giprostroymost - Saint-Petersburgg', (""FATA'Iranian Cyber Police"", 'IHR0001'))",28.0,Institute Giprostroymost - Saint-Petersburgg,"(""FATA'Iranian Cyber Police"", 'IHR0001')",FATA'Iranian Cyber Police,IHR0001
19212,"('Institute Giprostroymost - Saint-Petersburgg', ('Marine Industries', 'INU0037'))",28.0,Institute Giprostroymost - Saint-Petersburgg,"('Marine Industries', 'INU0037')",Marine Industries,INU0037
19213,"('Institute Giprostroymost - Saint-Petersburgg', ('DIO Marine Industries Group', 'INU0037'))",33.0,Institute Giprostroymost - Saint-Petersburgg,"('DIO Marine Industries Group', 'INU0037')",DIO Marine Industries Group,INU0037
19214,"('Institute Giprostroymost - Saint-Petersburgg', ('Marine Industries Factory', 'INU0037'))",28.0,Institute Giprostroymost - Saint-Petersburgg,"('Marine Industries Factory', 'INU0037')",Marine Industries Factory,INU0037
19215,"('Institute Giprostroymost - Saint-Petersburgg', ('Marine Industries Group', 'INU0037'))",35.0,Institute Giprostroymost - Saint-Petersburgg,"('Marine Industries Group', 'INU0037')",Marine Industries Group,INU0037
19216,"('Institute Giprostroymost - Saint-Petersburgg', ('Marine Industries Organization', 'INU0037'))",29.0,Institute Giprostroymost - Saint-Petersburgg,"('Marine Industries Organization', 'INU0037')",Marine Industries Organization,INU0037
19217,"('Institute Giprostroymost - Saint-Petersburgg', ('MIO', 'INU0037'))",9.0,Institute Giprostroymost - Saint-Petersburgg,"('MIO', 'INU0037')",MIO,INU0037
19218,"('Institute Giprostroymost - Saint-Petersburgg', ('Nautical Industries Department', 'INU0037'))",37.0,Institute Giprostroymost - Saint-Petersburgg,"('Nautical Industries Department', 'INU0037')",Nautical Industries Department,INU0037
19219,"('Institute Giprostroymost - Saint-Petersburgg', ('Naval Industries Group', 'INU0037'))",35.0,Institute Giprostroymost - Saint-Petersburgg,"('Naval Industries Group', 'INU0037')",Naval Industries Group,INU0037
19220,"('Institute Giprostroymost - Saint-Petersburgg', ('Offshore Industries Group', 'INU0037'))",34.0,Institute Giprostroymost - Saint-Petersburgg,"('Offshore Industries Group', 'INU0037')",Offshore Industries Group,INU0037
19221,"('Institute Giprostroymost - Saint-Petersburgg', ('Mehr Bank', 'INU0038'))",12.5,Institute Giprostroymost - Saint-Petersburgg,"('Mehr Bank', 'INU0038')",Mehr Bank,INU0038
19222,"('Institute Giprostroymost - Saint-Petersburgg', ('Mehr FCI', 'INU0038'))",9.999999999999998,Institute Giprostroymost - Saint-Petersburgg,"('Mehr FCI', 'INU0038')",Mehr FCI,INU0038
